domain,report_type,variable,data_policy_licence,quality_flag,year,month,count
land,0,85,1,0,1838,06,     0
land,0,85,1,0,1838,07,     0
land,0,85,1,0,1838,08,     0
land,0,85,1,0,1838,09,     0
land,0,85,1,0,1838,10,     0
land,0,85,1,0,1838,11,     0
land,0,85,1,0,1838,12,     0
land,0,85,1,0,1839,01,     0
land,0,85,1,0,1839,02,     0
land,0,85,1,0,1839,03,     0
land,0,85,1,0,1839,04,     0
land,0,85,1,0,1839,05,     0
land,0,85,1,0,1839,06,     0
land,0,85,1,0,1839,07,     0
land,0,85,1,0,1839,08,     0
land,0,85,1,0,1839,09,     0
land,0,85,1,0,1839,10,     0
land,0,85,1,0,1839,11,     0
land,0,85,1,0,1839,12,     0
land,0,85,1,0,1840,01,     0
land,0,85,1,0,1840,02,     0
land,0,85,1,0,1840,03,     0
land,0,85,1,0,1840,04,     0
land,0,85,1,0,1840,05,     0
land,0,85,1,0,1840,06,     0
land,0,85,1,0,1840,07,     0
land,0,85,1,0,1840,08,     0
land,0,85,1,0,1840,09,     0
land,0,85,1,0,1840,10,     0
land,0,85,1,0,1840,11,     0
land,0,85,1,0,1840,12,     0
land,0,85,1,0,1841,01,     0
land,0,85,1,0,1841,02,     0
land,0,85,1,0,1841,03,     0
land,0,85,1,0,1841,04,     0
land,0,85,1,0,1841,05,     0
land,0,85,1,0,1841,06,     0
land,0,85,1,0,1841,07,     0
land,0,85,1,0,1841,08,     0
land,0,85,1,0,1841,09,     0
land,0,85,1,0,1841,10,     0
land,0,85,1,0,1841,11,     0
land,0,85,1,0,1841,12,     0
land,0,85,1,0,1842,01,     0
land,0,85,1,0,1842,02,     0
land,0,85,1,0,1842,03,     0
land,0,85,1,0,1842,04,     0
land,0,85,1,0,1842,05,     0
land,0,85,1,0,1842,06,     0
land,0,85,1,0,1842,07,     0
land,0,85,1,0,1842,08,     0
land,0,85,1,0,1842,09,     0
land,0,85,1,0,1842,10,     0
land,0,85,1,0,1842,11,     0
land,0,85,1,0,1842,12,     0
land,0,85,1,0,1843,01,     0
land,0,85,1,0,1843,02,     0
land,0,85,1,0,1843,03,     0
land,0,85,1,0,1843,04,     0
land,0,85,1,0,1843,05,     0
land,0,85,1,0,1843,06,     0
land,0,85,1,0,1843,07,     0
land,0,85,1,0,1843,08,     0
land,0,85,1,0,1843,09,     0
land,0,85,1,0,1843,10,     0
land,0,85,1,0,1843,11,     0
land,0,85,1,0,1843,12,     0
land,0,85,1,0,1844,01,     0
land,0,85,1,0,1844,02,     0
land,0,85,1,0,1844,03,     0
land,0,85,1,0,1844,04,     0
land,0,85,1,0,1844,05,     0
land,0,85,1,0,1844,06,     0
land,0,85,1,0,1844,07,     0
land,0,85,1,0,1844,08,     0
land,0,85,1,0,1844,09,     0
land,0,85,1,0,1844,10,     0
land,0,85,1,0,1844,11,     0
land,0,85,1,0,1844,12,     0
land,0,85,1,0,1845,01,     0
land,0,85,1,0,1845,02,     0
land,0,85,1,0,1845,03,     0
land,0,85,1,0,1845,04,     0
land,0,85,1,0,1845,05,     0
land,0,85,1,0,1845,06,     0
land,0,85,1,0,1845,07,     0
land,0,85,1,0,1845,08,     0
land,0,85,1,0,1845,09,     0
land,0,85,1,0,1845,10,     0
land,0,85,1,0,1845,11,     0
land,0,85,1,0,1845,12,     0
land,0,85,1,0,1846,01,     0
land,0,85,1,0,1846,02,     0
land,0,85,1,0,1846,03,     0
land,0,85,1,0,1846,04,     0
land,0,85,1,0,1846,05,     0
land,0,85,1,0,1846,06,     0
land,0,85,1,0,1846,07,     0
land,0,85,1,0,1846,08,     0
land,0,85,1,0,1846,09,     0
land,0,85,1,0,1846,10,     0
land,0,85,1,0,1846,11,     0
land,0,85,1,0,1846,12,     0
land,0,85,1,0,1847,01,     0
land,0,85,1,0,1847,02,     0
land,0,85,1,0,1847,03,     0
land,0,85,1,0,1847,04,     0
land,0,85,1,0,1847,05,     0
land,0,85,1,0,1847,06,     0
land,0,85,1,0,1847,07,     0
land,0,85,1,0,1847,08,     0
land,0,85,1,0,1847,09,     0
land,0,85,1,0,1847,10,     0
land,0,85,1,0,1847,11,     0
land,0,85,1,0,1847,12,     0
land,0,85,1,0,1848,01,     0
land,0,85,1,0,1848,02,     0
land,0,85,1,0,1848,03,     0
land,0,85,1,0,1848,04,     0
land,0,85,1,0,1848,05,     0
land,0,85,1,0,1848,06,     0
land,0,85,1,0,1848,07,     0
land,0,85,1,0,1848,08,     0
land,0,85,1,0,1848,09,     0
land,0,85,1,0,1848,10,     0
land,0,85,1,0,1848,11,     0
land,0,85,1,0,1848,12,     0
land,0,85,1,0,1849,01,     0
land,0,85,1,0,1849,02,     0
land,0,85,1,0,1849,03,     0
land,0,85,1,0,1849,04,     0
land,0,85,1,0,1849,05,     0
land,0,85,1,0,1849,06,     0
land,0,85,1,0,1849,07,     0
land,0,85,1,0,1849,08,     0
land,0,85,1,0,1849,09,     0
land,0,85,1,0,1849,10,     0
land,0,85,1,0,1849,11,     0
land,0,85,1,0,1849,12,     0
land,0,85,1,0,1850,01,     0
land,0,85,1,0,1850,02,     0
land,0,85,1,0,1850,03,     0
land,0,85,1,0,1850,04,     0
land,0,85,1,0,1850,05,     0
land,0,85,1,0,1850,06,     0
land,0,85,1,0,1850,07,     0
land,0,85,1,0,1850,08,     0
land,0,85,1,0,1850,09,     0
land,0,85,1,0,1850,10,     0
land,0,85,1,0,1850,11,     0
land,0,85,1,0,1850,12,     0
land,0,85,1,0,1851,01,     0
land,0,85,1,0,1851,02,     0
land,0,85,1,0,1851,03,     0
land,0,85,1,0,1851,04,     0
land,0,85,1,0,1851,05,     0
land,0,85,1,0,1851,06,     0
land,0,85,1,0,1851,07,     0
land,0,85,1,0,1851,08,     0
land,0,85,1,0,1851,09,     0
land,0,85,1,0,1851,10,     0
land,0,85,1,0,1851,11,     0
land,0,85,1,0,1851,12,     0
land,0,85,1,0,1852,01,     0
land,0,85,1,0,1852,02,     0
land,0,85,1,0,1852,03,     0
land,0,85,1,0,1852,04,     0
land,0,85,1,0,1852,05,     0
land,0,85,1,0,1852,06,     0
land,0,85,1,0,1852,07,     0
land,0,85,1,0,1852,08,     0
land,0,85,1,0,1852,09,     0
land,0,85,1,0,1852,10,     0
land,0,85,1,0,1852,11,     0
land,0,85,1,0,1852,12,     0
land,0,85,1,0,1853,01,     0
land,0,85,1,0,1853,02,     0
land,0,85,1,0,1853,03,     0
land,0,85,1,0,1853,04,     0
land,0,85,1,0,1853,05,     0
land,0,85,1,0,1853,06,     0
land,0,85,1,0,1853,07,     0
land,0,85,1,0,1853,08,     0
land,0,85,1,0,1853,09,     0
land,0,85,1,0,1853,10,     0
land,0,85,1,0,1853,11,     0
land,0,85,1,0,1853,12,     0
land,0,85,1,0,1854,01,     0
land,0,85,1,0,1854,02,     0
land,0,85,1,0,1854,03,     0
land,0,85,1,0,1854,04,     0
land,0,85,1,0,1854,05,     0
land,0,85,1,0,1854,06,     0
land,0,85,1,0,1854,07,     0
land,0,85,1,0,1854,08,     0
land,0,85,1,0,1854,09,     0
land,0,85,1,0,1854,10,     0
land,0,85,1,0,1854,11,     0
land,0,85,1,0,1854,12,     0
land,0,85,1,0,1855,01,     0
land,0,85,1,0,1855,02,     0
land,0,85,1,0,1855,03,     0
land,0,85,1,0,1855,04,     0
land,0,85,1,0,1855,05,     0
land,0,85,1,0,1855,06,     0
land,0,85,1,0,1855,07,     0
land,0,85,1,0,1855,08,     0
land,0,85,1,0,1855,09,     0
land,0,85,1,0,1855,10,     0
land,0,85,1,0,1855,11,     0
land,0,85,1,0,1855,12,     0
land,0,85,1,0,1856,01,     0
land,0,85,1,0,1856,02,     0
land,0,85,1,0,1856,03,     0
land,0,85,1,0,1856,04,     0
land,0,85,1,0,1856,05,     0
land,0,85,1,0,1856,06,     0
land,0,85,1,0,1856,07,     0
land,0,85,1,0,1856,08,     0
land,0,85,1,0,1856,09,     0
land,0,85,1,0,1856,10,     0
land,0,85,1,0,1856,11,     0
land,0,85,1,0,1856,12,     0
land,0,85,1,0,1857,01,     0
land,0,85,1,0,1857,02,     0
land,0,85,1,0,1857,03,     0
land,0,85,1,0,1857,04,     0
land,0,85,1,0,1857,05,     0
land,0,85,1,0,1857,06,     0
land,0,85,1,0,1857,07,     0
land,0,85,1,0,1857,08,     0
land,0,85,1,0,1857,09,     0
land,0,85,1,0,1857,10,     0
land,0,85,1,0,1857,11,     0
land,0,85,1,0,1857,12,     0
land,0,85,1,0,1858,01,     0
land,0,85,1,0,1858,02,     0
land,0,85,1,0,1858,03,     0
land,0,85,1,0,1858,04,     0
land,0,85,1,0,1858,05,     0
land,0,85,1,0,1858,06,     0
land,0,85,1,0,1858,07,     0
land,0,85,1,0,1858,08,     0
land,0,85,1,0,1858,09,     0
land,0,85,1,0,1858,10,     0
land,0,85,1,0,1858,11,     0
land,0,85,1,0,1858,12,     0
land,0,85,1,0,1859,01,     0
land,0,85,1,0,1859,02,     0
land,0,85,1,0,1859,03,     0
land,0,85,1,0,1859,04,     0
land,0,85,1,0,1859,05,     0
land,0,85,1,0,1859,06,     0
land,0,85,1,0,1859,07,     0
land,0,85,1,0,1859,08,     0
land,0,85,1,0,1859,09,     0
land,0,85,1,0,1859,10,     0
land,0,85,1,0,1859,11,     0
land,0,85,1,0,1859,12,     0
land,0,85,1,0,1860,01,     0
land,0,85,1,0,1860,02,     0
land,0,85,1,0,1860,03,     0
land,0,85,1,0,1860,04,     0
land,0,85,1,0,1860,05,     0
land,0,85,1,0,1860,06,     0
land,0,85,1,0,1860,07,     0
land,0,85,1,0,1860,08,     0
land,0,85,1,0,1860,09,     0
land,0,85,1,0,1860,10,     0
land,0,85,1,0,1860,11,     0
land,0,85,1,0,1860,12,     0
land,0,85,1,0,1861,01,     0
land,0,85,1,0,1861,02,     0
land,0,85,1,0,1861,03,     0
land,0,85,1,0,1861,04,     0
land,0,85,1,0,1861,05,     0
land,0,85,1,0,1861,06,     0
land,0,85,1,0,1861,07,     0
land,0,85,1,0,1861,08,     0
land,0,85,1,0,1861,09,     0
land,0,85,1,0,1861,10,     0
land,0,85,1,0,1861,11,     0
land,0,85,1,0,1861,12,     0
land,0,85,1,0,1862,01,     0
land,0,85,1,0,1862,02,     0
land,0,85,1,0,1862,03,     0
land,0,85,1,0,1862,04,     0
land,0,85,1,0,1862,05,     0
land,0,85,1,0,1862,06,     0
land,0,85,1,0,1862,07,     0
land,0,85,1,0,1862,08,     0
land,0,85,1,0,1862,09,     0
land,0,85,1,0,1862,10,     0
land,0,85,1,0,1862,11,     0
land,0,85,1,0,1862,12,     0
land,0,85,1,0,1863,01,     0
land,0,85,1,0,1863,02,     0
land,0,85,1,0,1863,03,     0
land,0,85,1,0,1863,04,     0
land,0,85,1,0,1863,05,     0
land,0,85,1,0,1863,06,     0
land,0,85,1,0,1863,07,     0
land,0,85,1,0,1863,08,     0
land,0,85,1,0,1863,09,     0
land,0,85,1,0,1863,10,     0
land,0,85,1,0,1863,11,     0
land,0,85,1,0,1863,12,     0
land,0,85,1,0,1864,01,     0
land,0,85,1,0,1864,02,     0
land,0,85,1,0,1864,03,     0
land,0,85,1,0,1864,04,     0
land,0,85,1,0,1864,05,     0
land,0,85,1,0,1864,06,     0
land,0,85,1,0,1864,07,     0
land,0,85,1,0,1864,08,     0
land,0,85,1,0,1864,09,     0
land,0,85,1,0,1864,10,     0
land,0,85,1,0,1864,11,     0
land,0,85,1,0,1864,12,     0
land,0,85,1,0,1865,01,     0
land,0,85,1,0,1865,02,     0
land,0,85,1,0,1865,03,     0
land,0,85,1,0,1865,04,     0
land,0,85,1,0,1865,05,     0
land,0,85,1,0,1865,06,     0
land,0,85,1,0,1865,07,     0
land,0,85,1,0,1865,08,     0
land,0,85,1,0,1865,09,     0
land,0,85,1,0,1865,10,     0
land,0,85,1,0,1865,11,     0
land,0,85,1,0,1865,12,     0
land,0,85,1,0,1866,01,     0
land,0,85,1,0,1866,02,     0
land,0,85,1,0,1866,03,     0
land,0,85,1,0,1866,04,     0
land,0,85,1,0,1866,05,     0
land,0,85,1,0,1866,06,     0
land,0,85,1,0,1866,07,     0
land,0,85,1,0,1866,08,     0
land,0,85,1,0,1866,09,     0
land,0,85,1,0,1866,10,     0
land,0,85,1,0,1866,11,     0
land,0,85,1,0,1866,12,     0
land,0,85,1,0,1867,01,     0
land,0,85,1,0,1867,02,     0
land,0,85,1,0,1867,03,     0
land,0,85,1,0,1867,04,     0
land,0,85,1,0,1867,05,     0
land,0,85,1,0,1867,06,     0
land,0,85,1,0,1867,07,     0
land,0,85,1,0,1867,08,     0
land,0,85,1,0,1867,09,     0
land,0,85,1,0,1867,10,     0
land,0,85,1,0,1867,11,     0
land,0,85,1,0,1867,12,     0
land,0,85,1,0,1868,01,     0
land,0,85,1,0,1868,02,     0
land,0,85,1,0,1868,03,     0
land,0,85,1,0,1868,04,     0
land,0,85,1,0,1868,05,     0
land,0,85,1,0,1868,06,     0
land,0,85,1,0,1868,07,     0
land,0,85,1,0,1868,08,     0
land,0,85,1,0,1868,09,     0
land,0,85,1,0,1868,10,     0
land,0,85,1,0,1868,11,     0
land,0,85,1,0,1868,12,     0
land,0,85,1,0,1869,01,     0
land,0,85,1,0,1869,02,     0
land,0,85,1,0,1869,03,     0
land,0,85,1,0,1869,04,     0
land,0,85,1,0,1869,05,     0
land,0,85,1,0,1869,06,     0
land,0,85,1,0,1869,07,     0
land,0,85,1,0,1869,08,     0
land,0,85,1,0,1869,09,     0
land,0,85,1,0,1869,10,     0
land,0,85,1,0,1869,11,     0
land,0,85,1,0,1869,12,     0
land,0,85,1,0,1870,01,     0
land,0,85,1,0,1870,02,     0
land,0,85,1,0,1870,03,     0
land,0,85,1,0,1870,04,     0
land,0,85,1,0,1870,05,     0
land,0,85,1,0,1870,06,     0
land,0,85,1,0,1870,07,     0
land,0,85,1,0,1870,08,     0
land,0,85,1,0,1870,09,     0
land,0,85,1,0,1870,10,     0
land,0,85,1,0,1870,11,     0
land,0,85,1,0,1870,12,     0
land,0,85,1,0,1871,01,     0
land,0,85,1,0,1871,02,     0
land,0,85,1,0,1871,03,     0
land,0,85,1,0,1871,04,     0
land,0,85,1,0,1871,05,     0
land,0,85,1,0,1871,06,     0
land,0,85,1,0,1871,07,     0
land,0,85,1,0,1871,08,     0
land,0,85,1,0,1871,09,     0
land,0,85,1,0,1871,10,     0
land,0,85,1,0,1871,11,     0
land,0,85,1,0,1871,12,     0
land,0,85,1,0,1872,01,     0
land,0,85,1,0,1872,02,     0
land,0,85,1,0,1872,03,     0
land,0,85,1,0,1872,04,     0
land,0,85,1,0,1872,05,     0
land,0,85,1,0,1872,06,     0
land,0,85,1,0,1872,07,     0
land,0,85,1,0,1872,08,     0
land,0,85,1,0,1872,09,     0
land,0,85,1,0,1872,10,     0
land,0,85,1,0,1872,11,     0
land,0,85,1,0,1872,12,     0
land,0,85,1,0,1873,01,     0
land,0,85,1,0,1873,02,     0
land,0,85,1,0,1873,03,     0
land,0,85,1,0,1873,04,     0
land,0,85,1,0,1873,05,     0
land,0,85,1,0,1873,06,     0
land,0,85,1,0,1873,07,     0
land,0,85,1,0,1873,08,     0
land,0,85,1,0,1873,09,     0
land,0,85,1,0,1873,10,     0
land,0,85,1,0,1873,11,     0
land,0,85,1,0,1873,12,     0
land,0,85,1,0,1874,01,     0
land,0,85,1,0,1874,02,     0
land,0,85,1,0,1874,03,     0
land,0,85,1,0,1874,04,     0
land,0,85,1,0,1874,05,     0
land,0,85,1,0,1874,06,     0
land,0,85,1,0,1874,07,     0
land,0,85,1,0,1874,08,     0
land,0,85,1,0,1874,09,     0
land,0,85,1,0,1874,10,     0
land,0,85,1,0,1874,11,     0
land,0,85,1,0,1874,12,     0
land,0,85,1,0,1875,01,     0
land,0,85,1,0,1875,02,     0
land,0,85,1,0,1875,03,     0
land,0,85,1,0,1875,04,     0
land,0,85,1,0,1875,05,     0
land,0,85,1,0,1875,06,     0
land,0,85,1,0,1875,07,     0
land,0,85,1,0,1875,08,     0
land,0,85,1,0,1875,09,     0
land,0,85,1,0,1875,10,     0
land,0,85,1,0,1875,11,     0
land,0,85,1,0,1875,12,     0
land,0,85,1,0,1876,01,     0
land,0,85,1,0,1876,02,     0
land,0,85,1,0,1876,03,     0
land,0,85,1,0,1876,04,     0
land,0,85,1,0,1876,05,     0
land,0,85,1,0,1876,06,     0
land,0,85,1,0,1876,07,     0
land,0,85,1,0,1876,08,     0
land,0,85,1,0,1876,09,     0
land,0,85,1,0,1876,10,     0
land,0,85,1,0,1876,11,     0
land,0,85,1,0,1876,12,     0
land,0,85,1,0,1877,01,     0
land,0,85,1,0,1877,02,     0
land,0,85,1,0,1877,03,     0
land,0,85,1,0,1877,04,     0
land,0,85,1,0,1877,05,     0
land,0,85,1,0,1877,06,     0
land,0,85,1,0,1877,07,     0
land,0,85,1,0,1877,08,     0
land,0,85,1,0,1877,09,     0
land,0,85,1,0,1877,10,     0
land,0,85,1,0,1877,11,     0
land,0,85,1,0,1877,12,     0
land,0,85,1,0,1878,01,     0
land,0,85,1,0,1878,02,     0
land,0,85,1,0,1878,03,     0
land,0,85,1,0,1878,04,     0
land,0,85,1,0,1878,05,     0
land,0,85,1,0,1878,06,     0
land,0,85,1,0,1878,07,     0
land,0,85,1,0,1878,08,     0
land,0,85,1,0,1878,09,     0
land,0,85,1,0,1878,10,     0
land,0,85,1,0,1878,11,     0
land,0,85,1,0,1878,12,     0
land,0,85,1,0,1879,01,     0
land,0,85,1,0,1879,02,     0
land,0,85,1,0,1879,03,     0
land,0,85,1,0,1879,04,     0
land,0,85,1,0,1879,05,     0
land,0,85,1,0,1879,06,     0
land,0,85,1,0,1879,07,     0
land,0,85,1,0,1879,08,     0
land,0,85,1,0,1879,09,     0
land,0,85,1,0,1879,10,     0
land,0,85,1,0,1879,11,     0
land,0,85,1,0,1879,12,     0
land,0,85,1,0,1880,01,     0
land,0,85,1,0,1880,02,     0
land,0,85,1,0,1880,03,     0
land,0,85,1,0,1880,04,     0
land,0,85,1,0,1880,05,     0
land,0,85,1,0,1880,06,     0
land,0,85,1,0,1880,07,     0
land,0,85,1,0,1880,08,     0
land,0,85,1,0,1880,09,     0
land,0,85,1,0,1880,10,     0
land,0,85,1,0,1880,11,     0
land,0,85,1,0,1880,12,     0
land,0,85,1,0,1881,01,     0
land,0,85,1,0,1881,02,     0
land,0,85,1,0,1881,03,     0
land,0,85,1,0,1881,04,     0
land,0,85,1,0,1881,05,     0
land,0,85,1,0,1881,06,     0
land,0,85,1,0,1881,07,     0
land,0,85,1,0,1881,08,     0
land,0,85,1,0,1881,09,     0
land,0,85,1,0,1881,10,     0
land,0,85,1,0,1881,11,     0
land,0,85,1,0,1881,12,     0
land,0,85,1,0,1882,01,     0
land,0,85,1,0,1882,02,     0
land,0,85,1,0,1882,03,     0
land,0,85,1,0,1882,04,     0
land,0,85,1,0,1882,05,     0
land,0,85,1,0,1882,06,     0
land,0,85,1,0,1882,07,     0
land,0,85,1,0,1882,08,     0
land,0,85,1,0,1882,09,     0
land,0,85,1,0,1882,10,     0
land,0,85,1,0,1882,11,     0
land,0,85,1,0,1882,12,     0
land,0,85,1,0,1883,01,     0
land,0,85,1,0,1883,02,     0
land,0,85,1,0,1883,03,     0
land,0,85,1,0,1883,04,     0
land,0,85,1,0,1883,05,     0
land,0,85,1,0,1883,06,     0
land,0,85,1,0,1883,07,     0
land,0,85,1,0,1883,08,     0
land,0,85,1,0,1883,09,     0
land,0,85,1,0,1883,10,     0
land,0,85,1,0,1883,11,     0
land,0,85,1,0,1883,12,     0
land,0,85,1,0,1884,01,     0
land,0,85,1,0,1884,02,     0
land,0,85,1,0,1884,03,     0
land,0,85,1,0,1884,04,     0
land,0,85,1,0,1884,05,     0
land,0,85,1,0,1884,06,     0
land,0,85,1,0,1884,07,     0
land,0,85,1,0,1884,08,     0
land,0,85,1,0,1884,09,     0
land,0,85,1,0,1884,10,     0
land,0,85,1,0,1884,11,     0
land,0,85,1,0,1884,12,     0
land,0,85,1,0,1885,01,     0
land,0,85,1,0,1885,02,     0
land,0,85,1,0,1885,03,     0
land,0,85,1,0,1885,04,     0
land,0,85,1,0,1885,05,     0
land,0,85,1,0,1885,06,     0
land,0,85,1,0,1885,07,     0
land,0,85,1,0,1885,08,     0
land,0,85,1,0,1885,09,     0
land,0,85,1,0,1885,10,     0
land,0,85,1,0,1885,11,     0
land,0,85,1,0,1885,12,     0
land,0,85,1,0,1886,01,     0
land,0,85,1,0,1886,02,     0
land,0,85,1,0,1886,03,     0
land,0,85,1,0,1886,04,     0
land,0,85,1,0,1886,05,     0
land,0,85,1,0,1886,06,     0
land,0,85,1,0,1886,07,     0
land,0,85,1,0,1886,08,     0
land,0,85,1,0,1886,09,     0
land,0,85,1,0,1886,10,     0
land,0,85,1,0,1886,11,     0
land,0,85,1,0,1886,12,     0
land,0,85,1,0,1887,01,     0
land,0,85,1,0,1887,02,     0
land,0,85,1,0,1887,03,     0
land,0,85,1,0,1887,04,     0
land,0,85,1,0,1887,05,     0
land,0,85,1,0,1887,06,     0
land,0,85,1,0,1887,07,     0
land,0,85,1,0,1887,08,     0
land,0,85,1,0,1887,09,     0
land,0,85,1,0,1887,10,     0
land,0,85,1,0,1887,11,     0
land,0,85,1,0,1887,12,     0
land,0,85,1,0,1888,01,     0
land,0,85,1,0,1888,02,     0
land,0,85,1,0,1888,03,     0
land,0,85,1,0,1888,04,     0
land,0,85,1,0,1888,05,     0
land,0,85,1,0,1888,06,     0
land,0,85,1,0,1888,07,     0
land,0,85,1,0,1888,08,     0
land,0,85,1,0,1888,09,     0
land,0,85,1,0,1888,10,     0
land,0,85,1,0,1888,11,     0
land,0,85,1,0,1888,12,     0
land,0,85,1,0,1889,01,     0
land,0,85,1,0,1889,02,     0
land,0,85,1,0,1889,03,     0
land,0,85,1,0,1889,04,     0
land,0,85,1,0,1889,05,     0
land,0,85,1,0,1889,06,     0
land,0,85,1,0,1889,07,     0
land,0,85,1,0,1889,08,     0
land,0,85,1,0,1889,09,     0
land,0,85,1,0,1889,10,     0
land,0,85,1,0,1889,11,     0
land,0,85,1,0,1889,12,     0
land,0,85,1,0,1890,01,     0
land,0,85,1,0,1890,02,     0
land,0,85,1,0,1890,03,     0
land,0,85,1,0,1890,04,     0
land,0,85,1,0,1890,05,     0
land,0,85,1,0,1890,06,     0
land,0,85,1,0,1890,07,     0
land,0,85,1,0,1890,08,     0
land,0,85,1,0,1890,09,     0
land,0,85,1,0,1890,10,     0
land,0,85,1,0,1890,11,     0
land,0,85,1,0,1890,12,     0
land,0,85,1,0,1891,01,     0
land,0,85,1,0,1891,02,     0
land,0,85,1,0,1891,03,     0
land,0,85,1,0,1891,04,     0
land,0,85,1,0,1891,05,     0
land,0,85,1,0,1891,06,     0
land,0,85,1,0,1891,07,     0
land,0,85,1,0,1891,08,     0
land,0,85,1,0,1891,09,     0
land,0,85,1,0,1891,10,     0
land,0,85,1,0,1891,11,     0
land,0,85,1,0,1891,12,     0
land,0,85,1,0,1892,01,     0
land,0,85,1,0,1892,02,     0
land,0,85,1,0,1892,03,     0
land,0,85,1,0,1892,04,     0
land,0,85,1,0,1892,05,     0
land,0,85,1,0,1892,06,     0
land,0,85,1,0,1892,07,     0
land,0,85,1,0,1892,08,     0
land,0,85,1,0,1892,09,     0
land,0,85,1,0,1892,10,     0
land,0,85,1,0,1892,11,     0
land,0,85,1,0,1892,12,     0
land,0,85,1,0,1893,01,     0
land,0,85,1,0,1893,02,     0
land,0,85,1,0,1893,03,     0
land,0,85,1,0,1893,04,     0
land,0,85,1,0,1893,05,     0
land,0,85,1,0,1893,06,     0
land,0,85,1,0,1893,07,     0
land,0,85,1,0,1893,08,     0
land,0,85,1,0,1893,09,     0
land,0,85,1,0,1893,10,     0
land,0,85,1,0,1893,11,     0
land,0,85,1,0,1893,12,     0
land,0,85,1,0,1894,01,     0
land,0,85,1,0,1894,02,     0
land,0,85,1,0,1894,03,     0
land,0,85,1,0,1894,04,     0
land,0,85,1,0,1894,05,     0
land,0,85,1,0,1894,06,     0
land,0,85,1,0,1894,07,     0
land,0,85,1,0,1894,08,     0
land,0,85,1,0,1894,09,     0
land,0,85,1,0,1894,10,     0
land,0,85,1,0,1894,11,     0
land,0,85,1,0,1894,12,     0
land,0,85,1,0,1895,01,     0
land,0,85,1,0,1895,02,     0
land,0,85,1,0,1895,03,     0
land,0,85,1,0,1895,04,     0
land,0,85,1,0,1895,05,     0
land,0,85,1,0,1895,06,     0
land,0,85,1,0,1895,07,     0
land,0,85,1,0,1895,08,     0
land,0,85,1,0,1895,09,     0
land,0,85,1,0,1895,10,     0
land,0,85,1,0,1895,11,     0
land,0,85,1,0,1895,12,     0
land,0,85,1,0,1896,01,     0
land,0,85,1,0,1896,02,     0
land,0,85,1,0,1896,03,     0
land,0,85,1,0,1896,04,     0
land,0,85,1,0,1896,05,     0
land,0,85,1,0,1896,06,     0
land,0,85,1,0,1896,07,     0
land,0,85,1,0,1896,08,     0
land,0,85,1,0,1896,09,     0
land,0,85,1,0,1896,10,     0
land,0,85,1,0,1896,11,     0
land,0,85,1,0,1896,12,     0
land,0,85,1,0,1897,01,     0
land,0,85,1,0,1897,02,     0
land,0,85,1,0,1897,03,     0
land,0,85,1,0,1897,04,     0
land,0,85,1,0,1897,05,     0
land,0,85,1,0,1897,06,     0
land,0,85,1,0,1897,07,     0
land,0,85,1,0,1897,08,     0
land,0,85,1,0,1897,09,     0
land,0,85,1,0,1897,10,     0
land,0,85,1,0,1897,11,     0
land,0,85,1,0,1897,12,     0
land,0,85,1,0,1898,01,     0
land,0,85,1,0,1898,02,     0
land,0,85,1,0,1898,03,     0
land,0,85,1,0,1898,04,     0
land,0,85,1,0,1898,05,     0
land,0,85,1,0,1898,06,     0
land,0,85,1,0,1898,07,     0
land,0,85,1,0,1898,08,     0
land,0,85,1,0,1898,09,     0
land,0,85,1,0,1898,10,     0
land,0,85,1,0,1898,11,     0
land,0,85,1,0,1898,12,     0
land,0,85,1,0,1899,01,     0
land,0,85,1,0,1899,02,     0
land,0,85,1,0,1899,03,     0
land,0,85,1,0,1899,04,     0
land,0,85,1,0,1899,05,     0
land,0,85,1,0,1899,06,     0
land,0,85,1,0,1899,07,     0
land,0,85,1,0,1899,08,     0
land,0,85,1,0,1899,09,     0
land,0,85,1,0,1899,10,     0
land,0,85,1,0,1899,11,     0
land,0,85,1,0,1899,12,     0
land,0,85,1,0,1900,01,     0
land,0,85,1,0,1900,02,     0
land,0,85,1,0,1900,03,     0
land,0,85,1,0,1900,04,     0
land,0,85,1,0,1900,05,     0
land,0,85,1,0,1900,06,     0
land,0,85,1,0,1900,07,     0
land,0,85,1,0,1900,08,     0
land,0,85,1,0,1900,09,     0
land,0,85,1,0,1900,10,     0
land,0,85,1,0,1900,11,     0
land,0,85,1,0,1900,12,     0
land,0,85,1,0,1901,01,   719
land,0,85,1,0,1901,02,   651
land,0,85,1,0,1901,03,   709
land,0,85,1,0,1901,04,   693
land,0,85,1,0,1901,05,   707
land,0,85,1,0,1901,06,   685
land,0,85,1,0,1901,07,   724
land,0,85,1,0,1901,08,   731
land,0,85,1,0,1901,09,   701
land,0,85,1,0,1901,10,   741
land,0,85,1,0,1901,11,   720
land,0,85,1,0,1901,12,   731
land,0,85,1,0,1902,01,   726
land,0,85,1,0,1902,02,   653
land,0,85,1,0,1902,03,   708
land,0,85,1,0,1902,04,   690
land,0,85,1,0,1902,05,   720
land,0,85,1,0,1902,06,   707
land,0,85,1,0,1902,07,   713
land,0,85,1,0,1902,08,   712
land,0,85,1,0,1902,09,   704
land,0,85,1,0,1902,10,   717
land,0,85,1,0,1902,11,   711
land,0,85,1,0,1902,12,   720
land,0,85,1,0,1903,01,   720
